ENSG00000142534	RPS11
ENSG00000140319	SRP14
ENSG00000108064	TFAM
ENSG00000184220	CMSS1
ENSG00000169180	XPO6
ENSG00000171311	EXOSC1
ENSG00000103994	ZNF106
ENSG00000156697	UTP14A
ENSG00000253797	UTP14C
ENSG00000165832	TRUB1
ENSG00000167112	TRUB2
ENSG00000198056	PRIM1
ENSG00000132300	PTCD3
ENSG00000177733	HNRNPA0
ENSG00000135486	HNRNPA1
ENSG00000139675	HNRNPA1L2
ENSG00000122566	HNRNPA2B1
ENSG00000170144	HNRNPA3
ENSG00000197451	HNRNPAB
ENSG00000138668	HNRNPD
ENSG00000152795	HNRNPDL
ENSG00000153201	RANBP2
ENSG00000147604	RPL7
ENSG00000146223	RPL7L1
ENSG00000206150	RNASE13
ENSG00000137154	RPS6
ENSG00000114686	MRPL3
ENSG00000182810	DDX28
ENSG00000213782	DDX47
ENSG00000172922	RNASEH2C
ENSG00000162851	TFB2M
ENSG00000129566	TEP1
ENSG00000184967	NOC4L
ENSG00000071894	CPSF1
ENSG00000079785	DDX1
ENSG00000215301	DDX3X
ENSG00000067048	DDX3Y
ENSG00000152670	DDX4
ENSG00000101361	NOP56
ENSG00000008988	RPS20
ENSG00000124383	MPHOSPH10
ENSG00000129282	MRM1
ENSG00000139726	DENR
ENSG00000122026	RPL21
ENSG00000124614	RPS10
ENSG00000135372	NAT10
ENSG00000011260	UTP18
ENSG00000100101	NOL12
ENSG00000125485	DDX31
ENSG00000130816	DNMT1
ENSG00000131876	SNRPA1
ENSG00000166181	API5
ENSG00000144736	SHQ1
ENSG00000121057	AKAP1
ENSG00000140718	FTO
ENSG00000179950	PUF60
ENSG00000101347	SAMHD1
ENSG00000155636	RBM45
ENSG00000171262	FAM98B
ENSG00000119812	FAM98A
ENSG00000130244	FAM98C
ENSG00000165494	PCF11
ENSG00000100664	EIF5
ENSG00000091732	ZC3HC1
ENSG00000092199	HNRNPC
ENSG00000179172	HNRNPCL1
ENSG00000125970	RALY
ENSG00000184672	RALYL
ENSG00000109618	SEPSECS
ENSG00000181163	NPM1
ENSG00000107833	NPM3
ENSG00000158806	NPM2
ENSG00000136243	NUPL2
ENSG00000120333	MRPS14
ENSG00000099995	SF3A1
ENSG00000107581	EIF3A
ENSG00000215251	FASTKD5
ENSG00000083544	TDRD3
ENSG00000125835	SNRPB
ENSG00000128739	SNRPN
ENSG00000196449	YRDC
ENSG00000147669	POLR2K
ENSG00000134398	ERN2
ENSG00000178607	ERN1
ENSG00000122406	RPL5
ENSG00000184779	RPS17
ENSG00000182774	RPS17L
ENSG00000115866	DARS
ENSG00000205339	IPO7
ENSG00000133704	IPO8
ENSG00000172062	SMN1
ENSG00000205571	SMN2
ENSG00000107937	GTPBP4
ENSG00000172172	MRPL13
ENSG00000259494	MRPL46
ENSG00000106355	LSM5
ENSG00000075151	EIF4G3
ENSG00000114867	EIF4G1
ENSG00000110321	EIF4G2
ENSG00000125651	GTF2F1
ENSG00000134419	RPS15A
ENSG00000116830	TTF2
ENSG00000110060	PUS3
ENSG00000076053	RBM7
ENSG00000185272	RBM11
ENSG00000154743	TSEN2
ENSG00000126254	RBM42
ENSG00000132467	UTP3
ENSG00000104824	HNRNPL
ENSG00000143889	HNRNPLL
ENSG00000011304	PTBP1
ENSG00000117569	PTBP2
ENSG00000119314	PTBP3
ENSG00000125755	SYMPK
ENSG00000100142	POLR2F
ENSG00000158526	TSR2
ENSG00000100890	KIAA0391
ENSG00000168002	POLR2G
ENSG00000196363	WDR5
ENSG00000060688	SNRNP40
ENSG00000123154	WDR83
ENSG00000133858	ZFC3H1
ENSG00000174748	RPL15
ENSG00000184209	SNRNP35
ENSG00000104852	SNRNP70
ENSG00000154719	MRPL39
ENSG00000196664	TLR7
ENSG00000101916	TLR8
ENSG00000164342	TLR3
ENSG00000128534	NAA38
ENSG00000105618	PRPF31
ENSG00000162910	MRPL55
ENSG00000099899	TRMT2A
ENSG00000188917	TRMT2B
ENSG00000145425	RPS3A
ENSG00000012048	BRCA1
ENSG00000058729	RIOK2
ENSG00000005100	DHX33
ENSG00000101452	DHX35
ENSG00000089876	DHX32
ENSG00000144045	DQX1
ENSG00000109606	DHX15
ENSG00000067596	DHX8
ENSG00000144029	MRPS5
ENSG00000150459	SAP18
ENSG00000178952	TUFM
ENSG00000132394	EEFSEC
ENSG00000173809	TDRD12
ENSG00000039123	SKIV2L2
ENSG00000107614	TRDMT1
ENSG00000142528	ZNF473
ENSG00000119616	FCF1
ENSG00000142207	URB1
ENSG00000110619	CARS
ENSG00000134905	CARS2
ENSG00000149187	CELF1
ENSG00000048740	CELF2
ENSG00000159409	CELF3
ENSG00000101489	CELF4
ENSG00000161082	CELF5
ENSG00000140488	CELF6
ENSG00000082898	XPO1
ENSG00000100201	DDX17
ENSG00000145833	DDX46
ENSG00000198231	DDX42
ENSG00000080007	DDX43
ENSG00000184735	DDX53
ENSG00000145216	FIP1L1
ENSG00000180992	MRPL14
ENSG00000141759	TXNL4A
ENSG00000140830	TXNL4B
ENSG00000131051	RBM39
ENSG00000100461	RBM23
ENSG00000214575	CPEB1
ENSG00000137449	CPEB2
ENSG00000107864	CPEB3
ENSG00000113742	CPEB4
ENSG00000104299	INTS9
ENSG00000105298	CACTIN
ENSG00000135698	MPHOSPH6
ENSG00000109475	RPL34
ENSG00000107960	OBFC1
ENSG00000112306	RPS12
ENSG00000174231	PRPF8
ENSG00000138593	SECISBP2L
ENSG00000187742	SECISBP2
ENSG00000156990	RPUSD3
ENSG00000165526	RPUSD4
ENSG00000108107	RPL28
ENSG00000141642	ELAC1
ENSG00000146909	NOM1
ENSG00000116747	TROVE2
ENSG00000124802	EEF1E1
ENSG00000185418	TARSL2
ENSG00000113407	TARS
ENSG00000143374	TARS2
ENSG00000196305	IARS
ENSG00000105640	RPL18A
ENSG00000089048	ESF1
ENSG00000167658	EEF2
ENSG00000108883	EFTUD2
ENSG00000137628	DDX60
ENSG00000181381	DDX60L
ENSG00000112651	MRPL2
ENSG00000163798	SLC4A1AP
ENSG00000103495	MAZ
ENSG00000180574	EIF2S3L
ENSG00000130741	EIF2S3
ENSG00000164022	AIMP1
ENSG00000100823	APEX1
ENSG00000104131	EIF3J
ENSG00000151846	PABPC3
ENSG00000101104	PABPC1L
ENSG00000254535	PABPC4L
ENSG00000174740	PABPC5
ENSG00000090621	PABPC4
ENSG00000070756	PABPC1
ENSG00000254726	MEX3A
ENSG00000183496	MEX3B
ENSG00000176624	MEX3C
ENSG00000181588	MEX3D
ENSG00000142252	GEMIN7
ENSG00000181610	MRPS23
ENSG00000164985	PSIP1
ENSG00000100883	SRP54
ENSG00000116120	FARSB
ENSG00000065526	SPEN
ENSG00000179837	RBM15B
ENSG00000162775	RBM15
ENSG00000165506	DNAAF2
ENSG00000115524	SF3B1
ENSG00000136104	RNASEH2B
ENSG00000179115	FARSA
ENSG00000141101	NOB1
ENSG00000144895	EIF2A
ENSG00000135828	RNASEL
ENSG00000072756	TRNT1
ENSG00000184708	EIF4ENIF1
ENSG00000169057	MECP2
ENSG00000086589	RBM22
ENSG00000137200	CMTR1
ENSG00000198918	RPL39
ENSG00000163923	RPL39L
ENSG00000168028	RPSA
ENSG00000102699	PARP4
ENSG00000101138	CSTF1
ENSG00000136937	NCBP1
ENSG00000161981	SNRNP25
ENSG00000168724	DNAJC21
ENSG00000163510	CWC22
ENSG00000086102	NFX1
ENSG00000102738	MRPS31
ENSG00000198952	SMG5
ENSG00000175467	SART1
ENSG00000092208	GEMIN2
ENSG00000169297	NR0B1
ENSG00000172795	DCP2
ENSG00000172660	TAF15
ENSG00000182944	EWSR1
ENSG00000089280	FUS
ENSG00000038358	EDC4
ENSG00000188573	FBLL1
ENSG00000105202	FBL
ENSG00000113048	MRPS27
ENSG00000100601	ALKBH1
ENSG00000121766	ZCCHC17
ENSG00000149792	MRPL49
ENSG00000063177	RPL18
ENSG00000198034	RPS4X
ENSG00000129824	RPS4Y1
ENSG00000157828	RPS4Y2
ENSG00000087269	NOP14
ENSG00000111615	KRR1
ENSG00000115053	NCL
ENSG00000165630	PRPF18
ENSG00000197223	C1D
ENSG00000213638	ADAT3
ENSG00000120800	UTP20
ENSG00000163877	SNIP1
ENSG00000151806	GUF1
ENSG00000005436	GCFC2
ENSG00000108651	UTP6
ENSG00000136450	SRSF1
ENSG00000112081	SRSF3
ENSG00000116350	SRSF4
ENSG00000100650	SRSF5
ENSG00000124193	SRSF6
ENSG00000115875	SRSF7
ENSG00000111786	SRSF9
ENSG00000103005	USB1
ENSG00000165271	NOL6
ENSG00000084072	PPIE
ENSG00000125844	RRBP1
ENSG00000178691	SUZ12
ENSG00000164362	TERT
ENSG00000005302	MSL3
ENSG00000122870	BICC1
ENSG00000182180	MRPS16
ENSG00000134597	RBMX2
ENSG00000185608	MRPL40
ENSG00000172183	ISG20
ENSG00000143319	ISG20L2
ENSG00000181026	AEN
ENSG00000148300	REXO4
ENSG00000137574	TGS1
ENSG00000130749	ZC3H4
ENSG00000188177	ZC3H6
ENSG00000144161	ZC3H8
ENSG00000166441	RPL27A
ENSG00000105372	RPS19
ENSG00000117614	SYF2
ENSG00000029639	TFB1M
ENSG00000086189	DIMT1
ENSG00000170892	TSEN34
ENSG00000164934	DCAF13
ENSG00000163682	RPL9
ENSG00000214944	ARHGEF28
ENSG00000005189	AC004381.6
ENSG00000063046	EIF4B
ENSG00000123064	DDX54
ENSG00000134056	MRPS36
ENSG00000196504	PRPF40A
ENSG00000110844	PRPF40B
ENSG00000100129	EIF3L
ENSG00000198000	NOL8
ENSG00000135297	MTO1
ENSG00000129084	PSMA1
ENSG00000102241	HTATSF1
ENSG00000001497	LAS1L
ENSG00000104356	POP1
ENSG00000198919	DZIP3
ENSG00000100056	DGCR14
ENSG00000136807	CDK9
ENSG00000152520	PAN3
ENSG00000162244	RPL29
ENSG00000110063	DCPS
ENSG00000173141	MRP63
ENSG00000108826	MRPL27
ENSG00000163882	POLR2H
ENSG00000196793	ZNF239
ENSG00000114127	XRN1
ENSG00000056097	ZFR
ENSG00000105278	ZFR2
ENSG00000173744	AGFG1
ENSG00000164346	NSA2
ENSG00000178105	DDX10
ENSG00000183751	TBL3
ENSG00000108506	INTS2
ENSG00000065978	YBX1
ENSG00000006047	YBX2
ENSG00000060138	YBX3
ENSG00000131652	THOC6
ENSG00000084623	EIF3I
ENSG00000023734	STRAP
ENSG00000167526	RPL13
ENSG00000052749	RRP12
ENSG00000122140	MRPS2
ENSG00000033030	ZCCHC8
ENSG00000140598	EFTUD1
ENSG00000136942	RPL35
ENSG00000126653	NSRP1
ENSG00000166133	RPUSD2
ENSG00000186666	BCDIN3D
ENSG00000066654	THUMPD1
ENSG00000132109	TRIM21
ENSG00000204764	RANBP17
ENSG00000130227	XPO7
ENSG00000183665	TRMT12
ENSG00000100813	ACIN1
ENSG00000161642	ZNF385A
ENSG00000125691	RPL23
ENSG00000074266	EED
ENSG00000067334	DNTTIP2
ENSG00000126524	SBDS
ENSG00000185163	DDX51
ENSG00000119446	RBM18
ENSG00000086200	IPO11
ENSG00000116251	RPL22
ENSG00000163584	RPL22L1
ENSG00000168806	LCMT2
ENSG00000058673	ZC3H11A
ENSG00000122068	FYTTD1
ENSG00000205937	RNPS1
ENSG00000186468	RPS23
ENSG00000104889	RNASEH2A
ENSG00000149531	FRG1B
ENSG00000225921	NOL7
ENSG00000134748	PRPF38A
ENSG00000089682	RBM41
ENSG00000244462	RBM12
ENSG00000183808	RBM12B
ENSG00000104413	ESRP1
ENSG00000103067	ESRP2
ENSG00000169813	HNRNPF
ENSG00000169045	HNRNPH1
ENSG00000126945	HNRNPH2
ENSG00000096746	HNRNPH3
ENSG00000132463	GRSF1
ENSG00000023191	RNH1
ENSG00000162408	NOL9
ENSG00000151304	SRFBP1
ENSG00000182196	ARL6IP4
ENSG00000124787	RPP40
ENSG00000091542	ALKBH5
ENSG00000116698	SMG7
ENSG00000174840	PDE12
ENSG00000151014	CCRN4L
ENSG00000013523	ANGEL1
ENSG00000174606	ANGEL2
ENSG00000113300	CNOT6
ENSG00000138767	CNOT6L
ENSG00000148843	PDCD11
ENSG00000182899	RPL35A
ENSG00000197345	MRPL21
ENSG00000070366	SMG6
ENSG00000110107	PRPF19
ENSG00000136875	PRPF4
ENSG00000149262	INTS4
ENSG00000135250	SRPK2
ENSG00000156502	SUPV3L1
ENSG00000134453	RBM17
ENSG00000145414	NAF1
ENSG00000134684	YARS
ENSG00000124831	LRRFIP1
ENSG00000093167	LRRFIP2
ENSG00000135930	EIF4E2
ENSG00000175766	EIF4E1B
ENSG00000163412	EIF4E3
ENSG00000151247	EIF4E
ENSG00000137656	BUD13
ENSG00000142544	CTU1
ENSG00000100226	GTPBP1
ENSG00000172432	GTPBP2
ENSG00000122085	MTERFD2
ENSG00000182934	SRPR
ENSG00000107625	DDX50
ENSG00000165732	DDX21
ENSG00000139168	ZCRB1
ENSG00000142541	RPL13A
ENSG00000213523	SRA1
ENSG00000218823	PAPOLB
ENSG00000115421	PAPOLG
ENSG00000090060	PAPOLA
ENSG00000229117	RPL41
ENSG00000169957	ZNF768
ENSG00000126461	SCAF1
ENSG00000116898	MRPS15
ENSG00000026297	RNASET2
ENSG00000111361	EIF2B1
ENSG00000165502	RPL36AL
ENSG00000165359	DDX26B
ENSG00000102786	INTS6
ENSG00000171863	RPS7
ENSG00000143303	RRNAD1
ENSG00000187145	MRPS21
ENSG00000145391	SETD7
ENSG00000131795	RBM8A
ENSG00000162385	MAGOH
ENSG00000111196	MAGOHB
ENSG00000197756	RPL37A
ENSG00000166197	NOLC1
ENSG00000067704	IARS2
ENSG00000175324	LSM1
ENSG00000213246	SUPT4H1
ENSG00000174371	EXO1
ENSG00000151065	DCP1B
ENSG00000162290	DCP1A
ENSG00000104129	DNAJC17
ENSG00000111880	RNGTT
ENSG00000144048	DUSP11
ENSG00000085872	CHERP
ENSG00000140395	WDR61
ENSG00000188613	NANOS1
ENSG00000188425	NANOS2
ENSG00000187556	NANOS3
ENSG00000117395	EBNA1BP2
ENSG00000198265	HELZ
ENSG00000171861	RNMTL1
ENSG00000150593	PDCD4
ENSG00000141378	PTRH2
ENSG00000075856	SART3
ENSG00000135482	ZC3H10
ENSG00000131368	MRPS25
ENSG00000146007	ZMAT2
ENSG00000185745	IFIT1
ENSG00000119922	IFIT2
ENSG00000152778	IFIT5
ENSG00000204010	IFIT1B
ENSG00000119917	IFIT3
ENSG00000139910	NOVA1
ENSG00000104967	NOVA2
ENSG00000100028	SNRPD3
ENSG00000139131	YARS2
ENSG00000106246	PTCD1
ENSG00000167721	TSR1
ENSG00000243927	MRPS6
ENSG00000085231	TAF9
ENSG00000142676	RPL11
ENSG00000174243	DDX23
ENSG00000118197	DDX59
ENSG00000082258	CCNT2
ENSG00000129315	CCNT1
ENSG00000161016	RPL8
ENSG00000205323	SARNP
ENSG00000177971	IMP3
ENSG00000139767	SRRM4
ENSG00000173786	CNP
ENSG00000131914	LIN28A
ENSG00000187772	LIN28B
ENSG00000178982	EIF3K
ENSG00000115128	SF3B14
ENSG00000125977	EIF2S2
ENSG00000101654	RNMT
ENSG00000198015	MRPL42
ENSG00000054118	THRAP3
ENSG00000029363	BCLAF1
ENSG00000173681	CXorf23
ENSG00000115946	PNO1
ENSG00000173933	RBM4
ENSG00000173914	RBM4B
ENSG00000239306	RBM14
ENSG00000104679	R3HCC1
ENSG00000166024	R3HCC1L
ENSG00000166783	KIAA0430
ENSG00000167272	POP5
ENSG00000111639	MRPL51
ENSG00000166986	MARS
ENSG00000198874	TYW1
ENSG00000166902	MRPL16
ENSG00000169718	DUS1L
ENSG00000130348	QRSL1
ENSG00000116874	WARS2
ENSG00000141499	WRAP53
ENSG00000137876	RSL24D1
ENSG00000143368	SF3B4
ENSG00000196116	TDRD7
ENSG00000155506	LARP1
ENSG00000138709	LARP1B
ENSG00000198242	RPL23A
ENSG00000076108	BAZ2A
ENSG00000123636	BAZ2B
ENSG00000104408	EIF3E
ENSG00000198900	TOP1
ENSG00000071082	RPL31
ENSG00000109111	SUPT6H
ENSG00000128311	TST
ENSG00000153187	HNRNPU
ENSG00000105323	HNRNPUL1
ENSG00000214753	HNRNPUL2
ENSG00000118181	RPS25
ENSG00000214026	MRPL23
ENSG00000175376	EIF1AD
ENSG00000107290	SETX
ENSG00000247626	MARS2
ENSG00000088038	CNOT3
ENSG00000085760	MTIF2
ENSG00000152969	JAKMIP1
ENSG00000138399	FASTKD1
